t,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40
784,-2.565839902,1.004065711,-0.633532166,0.095268333,-1.897940821,-1.192757166,-0.139373829,-0.222427684,-0.658019565,-3.142713496,-0.377644289,-1.520628934,-0.759712937,-1.752699129,0.320931176,-0.268344719,1.724266855,-1.025532879,1.711306054,-0.618986628,0.497390132,-0.027270955,-0.133197248,-0.554250482,0.483324345,-1.829069573,0.702023454,0.230055141,-1.858502574,-0.032397212,1.353391099,0.653571273,-0.133129082,1.414908606,1.157691153,0.050962209,2.756572222,1.974609008,-2.372997113,-0.158899052
785,-1.173288303,-1.059248634,1.484019981,3.260615343,0.582702569,-0.818043604,-0.774222916,-0.322514413,-0.566992704,1.207306995,0.112189391,-0.053723575,0.213008061,0.645713833,0.123966636,-0.037213093,3.315205057,-0.600141735,-1.086036934,0.21763358,1.928772222,-1.457626994,0.491878864,0.326177356,-2.558098198,0.500080248,-0.287436192,1.558649671,-1.710070745,-0.662424872,1.660059242,1.530810653,-1.047016007,0.672812564,0.651390457,0.40022075,0.975481216,-1.75023465,-1.692995938,-0.210058822
786,1.191399658,0.668716926,1.059313722,0.175559402,-0.525947826,-1.000562651,-0.044239563,0.813962407,1.039967866,1.82454087,-0.036599731,-0.59459725,-0.690437618,-0.95364456,-0.277607637,-0.45832172,1.253445553,-0.357445668,-1.544472942,2.398915772,-0.287456875,2.23658237,-0.977590731,0.009135549,-0.169902162,-0.270460974,-0.394653044,1.834239159,-0.009628694,-0.75827875,1.679609266,0.271718167,-1.563749193,-0.583312987,-2.674173696,1.20909285,-0.048285358,0.69537385,0.450887562,-0.018133679
787,0.803732919,0.669044715,0.282886215,0.926451093,-0.776070306,-1.883217401,-0.914230715,0.213551037,-0.789872442,-1.249661453,-1.730112009,-0.573906591,1.069843479,0.226610777,-0.684417408,-2.998217215,0.544514631,1.253780805,-0.184908041,-0.260681006,0.834514286,0.24583109,-1.690302447,1.040563077,0.248329455,1.145667791,-1.683678977,-1.551108176,-0.871234279,0.949189323,0.944843885,-0.389457117,0.398164278,0.567349778,2.730263504,0.944443567,0.780608113,-1.588895239,-0.313656795,0.703612719
788,0.727115678,-0.342617102,-0.352884811,0.799384111,1.014444613,-1.258033541,-1.735339653,0.599249302,1.293620295,-1.522298817,-0.155668739,0.451550024,1.844914736,-0.81649004,-0.878024653,0.724523946,0.101635584,-1.764603539,0.851292619,0.802343574,0.174094473,0.074627688,0.434351923,0.07443304,-0.048102217,0.446079171,1.88034252,-1.612311046,-1.673916255,-2.003579785,-2.208467589,0.816209531,-0.250715706,-1.154270279,-1.376831503,1.824640689,-1.075029611,-0.238532061,-1.468546671,2.721041419
789,0.236826591,0.425006126,0.229011038,-0.146033738,-1.186951517,-1.0243533,-0.235276881,0.008831951,-0.710846206,0.389298672,1.456901177,-1.274099291,-1.855045962,2.538254776,0.903608427,1.149961913,0.869377896,0.213126485,0.359720637,0.426701518,-0.065732748,-2.687201788,0.960103538,0.981987302,1.151647197,-1.496334833,-0.063917294,2.170188661,0.682727646,2.005232026,-1.183429332,-1.081120616,0.050648236,0.86077806,0.87623053,0.159594713,1.358620162,-2.074045865,-1.165430768,1.002202464
790,0.693842933,2.845111811,0.735828946,-0.668794656,-0.352163944,-0.638650359,-0.297531633,-2.637723162,-1.136588652,0.144911151,0.914321623,-0.900926628,-0.233184259,-0.403821695,-0.072774243,-0.858271697,0.691143322,-0.177162394,-1.176422003,-0.342156969,-0.285763355,2.132046657,-0.754842223,-1.602789698,1.204517331,1.259970095,0.499294176,-0.700044731,0.600382159,-1.969055604,-2.730988635,-0.226105752,0.666731226,0.019659713,-1.092213485,0.676414298,-1.101709818,1.24972428,2.592189265,-1.586403169
791,0.218506204,-0.876462671,1.034393555,-0.32119674,-0.904027633,-2.24420237,0.000731528,0.264694406,2.536605039,-1.00209118,0.060522892,0.423627056,0.687227034,1.235296663,-0.412775258,-0.192673633,-0.17151478,1.196350194,1.473075313,0.62848195,1.413002779,-1.522004499,0.766315835,-0.430357876,0.83058348,0.671176023,-0.978120963,0.7852107,0.33890581,1.380096436,-0.157182052,-0.284917255,-0.56496215,0.071432739,-2.991903434,-1.017619178,1.979857889,1.78284165,2.676862442,0.838346774
792,-0.677249765,0.077399199,1.447299149,-1.12554574,-0.513188417,-0.00363856,-1.580150807,-0.714326796,-0.753425389,1.510948726,-1.280136835,-0.499438655,-0.557133265,-2.382015858,0.672150582,2.058839937,-0.105215622,-0.128432472,-0.834333401,0.328364098,1.411465226,1.894852822,0.592191153,-0.048087777,0.415411453,0.399996828,0.612575078,-1.240134073,-0.813638402,1.23446084,2.570248436,0.629655851,-1.083447512,-0.955267407,2.289321224,-1.37269948,-0.978564188,2.253210028,-0.500691696,0.79300184
793,0.466001966,1.170881639,-0.20623887,-0.87425109,-2.597188209,-1.70072675,0.687452636,-2.612757965,0.717478799,-0.930890631,-0.217366204,-0.889498316,-1.875787988,2.393191493,-0.461250127,1.458657021,-1.27052818,-0.833146824,-0.553576354,-0.562607796,0.859496565,-0.877192028,-0.73963177,-1.409480739,0.174952356,0.721058036,0.525132359,0.410734495,0.300560752,-2.202580251,1.715439569,-0.374045271,0.138109896,-0.17562291,0.47304499,-0.492256548,1.672175216,1.958765456,-0.386795346,0.558713584
794,0.820474013,-0.870013638,2.912541822,-0.485087831,0.410600288,-1.185386432,-1.188258065,-0.12887007,1.765406118,-1.713491872,-0.700158381,0.818190701,-2.625710639,-0.619246938,0.32134133,-0.469445751,0.324408124,-0.180462665,0.126825457,2.005475119,-1.318946569,0.639253932,1.845204241,-0.638787895,-1.602887648,0.1497184,-0.777937653,-0.119695619,-0.070960559,1.856093512,-0.031917516,1.732101758,-0.921695316,-0.937993551,-1.138141202,0.219437877,-1.522595014,0.968611343,0.809576472,0.689601869
795,0.429721989,-0.602762187,-0.118493217,-1.732825413,-2.556998072,0.332345573,0.056909782,0.399918708,-0.268132031,1.716183874,-0.102560403,-2.033873115,-0.572707486,0.548811862,-0.269669829,0.637433698,1.850032386,-0.687097638,-0.478177072,-1.211192308,0.685464165,-1.341605187,-0.339607474,1.383363848,0.353948623,1.751794731,1.409811587,1.242438536,-0.388056645,-1.209957594,-0.671484279,-0.859314037,-0.430694334,0.149833736,0.372703299,0.008187937,1.037344639,0.216607317,-0.363028961,-0.451441842
796,-0.941499804,-0.16690225,-1.173024731,-0.106062491,0.303245619,0.335916949,-1.448365745,-0.619388226,-0.613703786,1.600823075,0.439454679,-0.024418749,-0.021061195,-1.038241424,-0.990201045,1.500057074,0.30118566,0.978159441,2.095794253,0.382026855,-0.802363647,2.182558706,-1.454608865,1.281768672,-1.229146602,-1.312723537,-1.013639322,-0.074058335,0.971086587,0.702747142,-0.977945257,-1.068884018,1.495207016,-0.067783376,0.235337907,0.554327925,-0.654529439,-0.676913469,-2.179280812,-0.526573799
797,-0.676959076,0.018046242,1.55885418,-0.081937003,-0.851416894,-0.146255175,-0.564882923,0.33354399,1.95381721,-0.117821944,-0.336887666,-1.014673302,-0.030695269,2.105642457,-1.528947709,0.140578908,0.712519714,1.025846908,-1.026923034,-0.296501959,0.539893883,0.677176127,1.933017502,-1.576576682,-2.359303758,1.549218056,1.387210408,-1.999385321,1.675172924,0.368985654,-2.255695984,-2.656474948,-0.542634241,0.976478419,-1.861645002,1.738972139,-1.778393356,-1.979508336,0.239911887,-1.698654733
798,0.036278391,0.023411452,-0.26167959,0.706073059,-1.750994459,1.036702567,0.880767472,2.739255169,0.306688756,-0.857609288,-0.528734165,-0.785933861,-1.749004398,-0.779157353,-2.179190111,0.285200029,-0.949488391,0.434638917,-0.479898646,0.992650572,2.46380128,0.133310122,-1.411564771,0.895395863,-1.209011513,-3.387970065,-1.342536612,0.531017477,1.013610435,-1.440340789,-1.085848712,-0.453240275,-1.392411334,-2.01855995,-0.064077914,2.0930591,-0.695521305,0.060885348,0.631538889,-0.381479553
799,0.487435231,-0.594807672,0.621472596,1.008365875,0.51836053,0.047130466,0.073349803,2.070796745,-1.383630317,0.08525032,-0.231052579,-0.177548881,2.86730698,1.032810582,-0.243522872,2.138562993,-0.411933698,-2.574444389,-0.129958451,-0.150944944,0.827954043,-1.690906109,-1.32332252,-0.240229764,-1.601635243,0.501742491,0.126617421,0.361521299,-0.528823284,1.300554956,-0.052853513,-1.562183942,0.575569176,1.150151516,0.806139443,2.671722943,1.89775879,-0.389373561,-1.14198709,1.121847267
800,1.406206199,1.082749884,-0.070330826,-0.470436315,-1.490757976,-0.585469751,2.245380798,-0.379802202,0.372779829,1.104454928,-1.378942192,-1.491060247,-1.297858825,-0.55683088,0.682419847,-0.654635496,-0.368562756,1.755499125,0.704624316,-0.822782755,0.177504226,-0.318270104,1.234102419,0.090094995,0.184485066,-0.653741395,-0.352274116,-1.08333348,0.284323986,-1.066505115,-0.309705722,1.529224059,0.807400506,1.261310865,-1.935421202,0.067916056,0.970468984,-0.056460216,-0.983786034,-0.181176762
801,-0.298152456,0.452721316,-0.233627878,-0.265281483,-0.652123464,-0.094126441,-1.181082763,-0.568744076,0.461502476,0.66042676,0.651066846,-0.026626726,-1.850016598,1.113018679,0.836628269,-1.860159052,0.630520789,1.513663081,0.353397356,-0.012201364,-0.978938282,1.217645334,0.205401638,0.558714707,-0.226060444,0.942624239,0.998044723,0.625607362,-2.245691669,-0.118696956,0.634388774,0.131986453,1.182767507,-0.147258477,2.828376538,0.541315734,-0.036432306,-0.792632184,2.150234541,-0.931788391
802,0.089591716,-3.199181867,0.276013619,-0.973930972,-1.205804029,-0.725119802,0.275014818,0.752647806,0.029502102,-2.338536746,-0.572486133,0.093412083,0.141854684,-0.352695236,-1.238166143,0.440908765,0.455195684,-0.470860588,0.179151465,0.076426535,-1.269142051,0.402816824,-0.729508075,-1.995534894,0.206800411,0.797559369,-1.110208792,0.736388438,0.868756727,1.854600025,-0.902423431,-1.308150353,0.287084629,-0.875170895,-2.811386258,-0.764572321,0.393588281,-0.312591199,1.331981721,0.830884089
803,0.809628931,-0.6495957,0.442830621,-1.495006839,-1.066020863,1.879650154,0.083758065,-0.261457318,2.248461031,1.905592009,1.033460447,-1.881880924,-1.799206204,0.524017023,1.295025486,0.583291029,0.191781458,1.271399778,-0.417332738,0.282150002,-0.896823629,-0.529159109,1.427276438,0.375936069,-0.532376722,0.413981349,0.281524975,0.43039691,1.867548758,-1.417520534,0.89205881,-1.511796785,-1.775481477,-0.638694951,1.055826949,-0.419907717,0.008127648,-1.57689066,0.49658813,-0.027902347
804,2.755086222,0.448255411,0.859730162,0.019376409,-0.841594919,-1.258197679,-1.017634482,-1.149265774,-2.606562287,0.946896199,1.578428229,0.735676875,-0.641791027,-1.805288057,-0.251781787,-0.40931521,-0.19057901,0.781479777,0.477877976,0.517134455,-1.811811199,-0.390914702,-3.841957809,-1.495147062,-0.713024098,-0.975123684,-1.308952674,-0.47973263,0.218306347,-1.243091583,-0.290306737,-0.571753988,-0.360668337,-0.127337578,-0.676015936,-0.747526206,-0.931420571,2.449475594,-0.081927024,1.500340329
805,0.367233681,-0.937568455,0.950173041,1.28113765,-0.830406662,-0.554091011,2.004373264,-0.058216699,1.157019002,-1.652920549,-1.833343845,-0.693415161,-0.17060469,1.247307572,-0.058963047,-1.132077952,-1.136783661,-0.883038853,-1.026342913,-0.906873314,3.246594294,-0.634803977,1.346165138,-0.216187918,0.239486565,-0.07682102,2.152131491,-0.72591303,0.184760251,1.295362772,-0.516495961,0.826895914,1.70384643,0.690509005,-0.749776433,-0.451821814,-0.2776891,-0.165543418,-0.722595624,0.445383141
806,-0.670235638,-0.519678262,0.646480567,2.373906484,1.411133925,0.081471402,-0.377229832,0.472789168,1.46463978,0.150291138,-1.781189255,0.332177162,-1.148948736,0.097129198,0.829929034,-0.158640759,1.108419497,-0.845025637,-0.250502669,-0.751300276,1.143372173,-1.471097081,1.179288465,2.642038564,0.883024751,-0.863294832,-0.533831836,0.11520522,2.168797892,-0.084778549,0.134046809,0.54332728,-0.242404245,0.309468443,0.519557475,0.84453145,-0.072449169,2.086317798,1.150972267,0.000760444
807,-0.342495724,1.047914823,2.166303785,2.695999099,-3.523677967,0.428859237,1.159527995,-0.741781624,-1.493349522,0.504987854,-0.355776809,-0.085885422,0.709063331,0.795906051,-0.562190688,0.525300758,0.377145084,0.989846315,-0.409907419,1.510337435,-1.214417252,0.537424588,-0.443238238,0.26527267,0.436054963,-0.632828447,-1.18975609,-0.612860587,1.487817245,-0.64668722,-0.20090439,0.859277209,0.166838153,-0.1755094,-1.129420126,-0.105749722,0.231062173,0.403526656,0.904889268,0.325863827
808,-1.359365442,-0.127049441,-0.614153275,1.426337618,0.443976086,0.485704053,0.121717213,0.8224278,0.937060395,-0.55751234,-1.068130258,1.853800122,-0.038457126,-0.8109083,-0.436127464,-0.098806057,-0.860436702,0.011063677,1.416760171,0.824953252,0.602461343,-0.46767128,-0.86758324,-1.25747308,-1.270801476,-0.470868292,1.283456309,-0.489353577,0.139970871,2.285979098,0.073940204,0.386789156,-0.625534102,1.420745875,0.285762191,0.821552667,-0.471429898,1.562614383,-2.631976173,0.565218952
809,-0.299699741,-0.577051214,1.020128502,1.077937143,-2.78537842,0.720795959,1.153348139,1.807700556,1.339926957,-0.12009046,-1.344591772,-0.961475302,-1.08918761,-1.519197238,0.276430054,0.068239781,0.890213522,0.611555327,-1.411675602,-2.196562831,-0.880567806,0.948968855,1.708592144,0.123141239,-0.978832368,0.020583814,-0.07809484,-0.394546504,1.169963576,-2.630899297,-1.751319507,0.272613231,1.318429037,-1.74983823,-0.658222407,0.233175123,0.184308968,0.928642034,-0.136311939,-0.358933468
810,-0.489982212,0.292002814,0.074491727,0.603372592,0.538665416,0.169209222,-1.099656089,1.315517323,-0.772578834,-2.037428632,0.63034607,0.648787418,0.094033591,-1.9707308,0.249723896,0.844688242,-0.551004491,1.284104501,1.631913246,-0.851651535,-0.161193293,-0.126074429,-1.09348427,-0.59705778,1.130960442,0.202303246,-1.261596331,-1.574621205,1.258354182,2.770308474,0.771058129,1.527314575,-0.441927082,-0.024242143,0.732213504,-1.559587563,-1.447687456,0.543558172,1.331308487,1.055860372
811,-0.44516233,-2.157330643,2.025602744,0.586385585,1.009366345,0.438544434,0.233241056,-1.083457391,0.643761902,-0.570725483,0.269619679,1.607415694,0.423546727,0.522001537,0.212443805,0.294371812,-0.112215943,-2.405732481,0.571240095,0.461320068,-0.17006253,-1.531318313,1.035216936,1.232886131,0.521853574,-1.030650514,-1.99925196,0.879006744,-0.104141855,1.260432,-0.196592599,-0.601530007,1.427145784,2.10738881,0.45705623,-0.553329838,-1.758262959,1.508814295,0.259162683,-0.760679599
812,1.592036004,-1.116650364,1.997921423,1.177880087,0.065551367,-0.674969655,1.399488173,-0.63799703,2.300725732,0.120515083,0.070114543,0.900827763,-0.371923657,1.173234384,-0.384262414,-0.208801785,-1.688463666,2.997452627,-1.067568139,-0.628392619,-0.809401108,-0.318834645,-0.031523121,1.283942458,-1.314671181,0.64375668,3.100107716,1.575991035,0.254943232,-0.661157871,0.508550844,1.158868875,0.568756042,-0.317092032,-0.075891133,0.177367911,-0.269064011,-0.937471268,1.262139618,-1.098316227
813,1.422031223,-0.002804046,0.56296011,1.537212287,0.932625429,-0.792669304,-1.411250776,0.162663973,0.051912661,1.559721056,2.002629654,0.613058973,1.541268598,-0.523981528,-0.088898685,1.051370443,-1.753650615,-2.345737671,-0.238947559,1.61581177,-0.452936595,0.59973339,-0.551276104,-0.54525194,0.247138098,0.461989307,-0.326000903,0.491067617,1.529264339,0.000822978,-1.283363484,0.296665377,-0.532043034,0.173553471,1.092959937,-0.772309127,-0.361947094,0.328158037,0.815117794,-0.519780055
814,-0.619582692,1.128587519,-0.271993291,-0.08679812,0.436597656,-0.559897413,0.902849468,0.327346493,-0.005772585,1.666399881,1.229243258,1.081702151,0.793160211,0.445963654,0.584682189,2.215679443,1.657177409,1.630990591,-0.009334574,-0.74613228,0.728660101,1.069525431,-1.1889393,-0.481202523,-1.188631561,0.55226892,-0.234838419,0.603638065,0.101180478,0.984990257,-0.349647104,-0.547422553,0.548414721,0.626810844,-0.366394473,1.618249506,-1.042571093,-0.334878598,1.822091099,0.265381152
815,-1.58526628,-0.304286052,1.230801405,0.843030642,-1.402262169,-1.618138597,0.348381285,-0.416781823,-1.586584262,-3.135863917,1.494771473,1.501054447,-1.058743775,1.418131535,-0.964889542,0.128633329,-1.323281837,-1.297818209,-0.742399636,0.178866444,-0.077257047,-0.631976453,-0.776221368,0.071295141,-1.066625023,-1.255113179,1.461419529,-1.565895564,0.993110716,0.120770165,1.954917647,0.37616631,1.328309956,0.339233675,-1.164014206,0.233833654,-1.253085021,0.615223239,0.243035971,1.30004394
816,-0.118990187,-0.497678349,-0.827397658,2.158763307,0.186423374,0.374126172,-0.666373681,-0.01559877,0.7421051,-1.350265125,1.143711281,0.252480634,-0.931332496,-1.362791745,0.194742748,0.662661878,-1.324703999,0.600547278,0.221490013,-0.483295418,-0.255177113,-1.181979828,0.803807453,1.445840522,-1.115533733,0.457142808,-1.212579357,1.182541949,1.205649747,-1.320946051,1.616790828,1.296968933,0.919961614,-0.891210368,-1.999728982,0.899808963,-0.872043352,-1.648040701,1.981462498,-0.152827088
817,2.47564434,-0.335999466,-0.069447072,1.1196675,1.664532692,-0.365653563,1.352789426,0.814614138,0.415759778,-0.255961683,0.596363291,-0.094265273,0.442846635,0.816409578,-0.835338573,-1.669189784,-1.212712094,0.555382698,0.291459271,-0.951054719,-0.651250705,0.485057745,0.224669606,0.00481818,-0.089308377,-1.8130475,0.611192913,2.464349469,1.620505718,1.587286978,0.27008967,0.478753547,-0.359668112,1.654928567,0.188906436,0.473564592,-2.15436969,-0.223621753,1.051716784,-1.893982855
818,0.853018872,0.0218956,-1.38280266,0.290672893,-0.773794195,-2.153793238,0.026917892,0.233689219,-0.271615063,0.329080232,-2.236500951,0.783552167,-0.090647322,-1.487485334,0.006875442,0.046655613,0.246123689,-0.784242667,1.368343686,1.460348344,-0.765966296,0.424006802,-0.244769343,-1.179755192,0.583428892,-0.610868308,-1.086205202,0.40365833,1.322344912,0.217978905,0.964761075,0.238324146,0.490821942,-1.749615655,0.065338052,-0.542122664,-0.116995392,-0.671146856,-1.149035177,0.627991616
819,0.007018491,-0.691030111,-1.138737013,0.018262495,0.239322403,-1.538815491,-2.032336691,0.221405981,0.709039048,1.980782821,-3.43974546,-0.843331926,-0.645841183,1.392924643,2.042811728,0.152726733,0.6194983,1.003559257,0.162245172,-0.023591722,0.454570433,1.279347853,0.482701308,0.353478656,-1.300522843,0.971768929,-1.102317143,-1.211909785,2.346506584,0.618542358,-0.232586215,-0.384012732,0.467772768,0.331942116,0.463446862,1.00332693,0.077554047,-0.346579012,-1.007038324,2.517040863
820,-1.378241972,0.85728442,-1.262713503,-0.218228403,-0.472064611,0.036148984,2.271138248,-1.564801381,-0.77922819,0.370083505,-0.905878085,0.080707228,0.081917962,-0.96456974,-0.822487359,-0.104549894,0.645974545,0.318145322,0.138682429,-0.759761257,1.734041327,-1.154488306,0.377996842,-1.198032917,-0.526488154,0.056722602,-0.813019677,-1.588571552,-1.064813515,-0.872070813,0.364916524,0.144348958,0.664696997,-1.279503113,1.620143296,0.440751293,0.84320061,-0.719557098,0.32547754,-0.249661009
821,-2.23513397,0.664466013,-0.093067811,0.643973205,-1.159776131,-0.05959362,-1.556209999,-2.335265668,-0.76558609,-1.780191767,-0.628785694,-0.860262053,-0.132943966,0.186578569,-0.85928789,0.492502818,0.190933757,-1.082106942,3.979150682,-0.205502973,-0.960643914,-0.637198946,-0.26079537,-1.007662277,0.465462259,1.002179967,-0.27549042,0.107664325,-1.999006911,0.484450833,-0.016867991,0.51760832,0.339114392,1.918268847,-2.288545989,-0.535623216,-0.611850283,0.732478355,0.028680362,-1.306875455
822,1.216662262,-0.142593888,-0.946764329,0.256186504,0.073382446,-1.055354073,0.089775864,0.054966441,-0.048822746,-1.941289348,0.016242347,1.173010826,1.279622224,-0.328909878,-1.166988649,-0.372627172,-0.795274827,0.319764861,-2.683137131,0.647544732,-1.159838855,-0.62128494,-0.409338927,-0.226829851,0.363710674,-2.498489646,-0.533736106,0.444625988,1.443982607,-0.47537707,0.441169823,-0.409605931,-0.738077481,0.00053944,1.581056395,-1.614944886,-0.864395772,0.62963261,0.895291125,0.708857231
